Line,Column,Level,Category,Name,CWEs,,,,,,,,
948,17,1,buffer,strlen,,lo = (guint) strlen(op->v),,fba6572282d9d73a1d38aff742b252d496881dc3920e029af8bba8782ea45e3e,,,,,
1516,23,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
1575,20,1,buffer,fgetc,"CWE-120, CWE-20",,,,c = (gchar) fgetc(fp),,d75f6d8af5fe7117a9e974282a4ef49dfd8cb404c04ebf38bd68b18d363c4468,,
1631,30,1,buffer,fgetc,"CWE-120, CWE-20",,,,,value[i++] = (gchar) fgetc(fp),,875311e50c2b4d05d82e4aaeb213f6efd004125cb05649898442f27741099170,
562,9,1,buffer,strlen,,,,,,,,,
1449,30,1,buffer,strlen,,,,,,,,,
286,59,1,buffer,strlen,,,,,,,,,
361,35,1,buffer,strlen,,,,,,,,,
386,42,1,buffer,strlen,,,,,,,,,
1349,11,1,buffer,strlen,,,,,,,,,
78,7,1,buffer,strlen,,7037de5883f9302312af73e5ce824a5422e0c16b6df99f0bc7c7d8535387c1bd,,,,,,,
89,67,1,buffer,strlen,,,,,,,,,
3403,40,1,buffer,strlen,,,,,,,,,
3421,37,1,buffer,strlen,,,,,,,,,
3462,32,1,buffer,strlen,,,e57cc2b3e772183733265d0cc2c508812fa42b205b48d1eec1ce589a9c1625c6,,,,,,
3484,8,1,buffer,strlen,,,,,,,,,
3503,9,1,buffer,strlen,,,,,,,,,
4049,25,1,buffer,strlen,,size_t eo_type_len = strlen(object_list->type),,4b8059667d53edd7550c548aab58068dea8d6d59ede27c6616fc6e71fa6fe14f,,,,,
4088,42,1,buffer,strlen,,,,,,,,,
57,21,1,buffer,strlen,,,,,,,,,
88,53,1,buffer,strlen,,,,,,,,,
88,81,1,buffer,strlen,,,,,,,,,
934,14,1,buffer,strlen,,,,,,,,,
1019,9,1,buffer,strlen,,,,,,,,,
1738,30,1,buffer,strlen,,,,,,,,,
1753,30,1,buffer,strlen,,,,,,,,,
1769,30,1,buffer,strlen,,,,,,,,,
1785,30,1,buffer,strlen,,,,,,,,,
1793,20,1,buffer,strlen,,,,,,,,,
59,32,1,buffer,strlen,,,,,,,,,
3367,14,1,buffer,strlen,,,,,,,,,
4709,16,1,buffer,fgetc,"CWE-120, CWE-20",,,,,,,,
3992,30,1,buffer,strlen,,,,,,,,,
4007,30,1,buffer,strlen,,,,,,,,,
4023,30,1,buffer,strlen,,,,,,,,,
4039,30,1,buffer,strlen,,,,,,,,,
4047,20,1,buffer,strlen,,,,,,,,,
42,28,1,buffer,strlen,,,,,,,,,
46,25,1,buffer,strlen,,,,,,,,,
79,17,1,buffer,strlen,,,,,,,,,
146,28,1,buffer,strlen,,,,,,,,,
414,25,1,buffer,strlen,,,,,,,,,
566,25,1,buffer,strlen,,,,,,,,,
234,7,1,buffer,strlen,,23d9564a17eb825c61cb8d383c7aaa596eb1c9d7c7203b0e2a3f016c947c5454,,,,,,,
51,18,1,buffer,strlen,,,,,,,,,
86,17,1,buffer,strlen,,,,,,,,,
87,17,1,buffer,strlen,,,,,,,,,
284,16,1,buffer,strlen,,,,,,,,,
452,15,1,buffer,strlen,,,,,,,,,
453,15,1,buffer,strlen,,,,,,,,,
266,28,1,buffer,strlen,,,,,,,,,
267,28,1,buffer,strlen,,,,,,,,,
531,24,1,buffer,strlen,,,,,,,,,
534,18,1,buffer,strlen,,,,,,,,,
671,29,1,buffer,strlen,,,,,,,,,
768,24,1,buffer,strlen,,,,,,,,,
840,30,1,buffer,strlen,,,,,,,,,
869,43,1,buffer,strlen,,,,,,,,,
879,42,1,buffer,strlen,,,,,,,,,
881,65,1,buffer,strlen,,,,,,,,,
1251,19,1,buffer,strlen,,,,,,,,,
1395,21,1,buffer,strlen,,,,,,,,,
63,48,1,buffer,strlen,,,,,,,,,
64,44,1,buffer,strlen,,,,,,,,,
222,23,1,buffer,strlen,,,,,,,,,
223,20,1,buffer,strlen,,,,,,,,,
381,26,1,buffer,strlen,,,,,,,,,
382,23,1,buffer,strlen,,,,,,,,,
92,15,1,buffer,getc,"CWE-120, CWE-20",,,,,,,,
102,7,1,buffer,getc,"CWE-120, CWE-20",,,,,,,,
107,9,1,buffer,getc,"CWE-120, CWE-20",,,,,,,,
245,13,1,buffer,getc,"CWE-120, CWE-20",,,,,,,,
392,32,1,buffer,strlen,,,,,,,,,
115,12,1,buffer,strlen,,,,,,,,,
196,9,1,buffer,strlen,,,,,,,,,
80,55,1,buffer,strlen,,,,,,,,,
609,46,1,buffer,strlen,,,,,,,,,
613,46,1,buffer,strlen,,,,,,,,,
618,46,1,buffer,strlen,,,,,,,,,
623,46,1,buffer,strlen,,,,,,,,,
626,46,1,buffer,strlen,,,,,,,,,
629,46,1,buffer,strlen,,,,,,,,,
633,46,1,buffer,strlen,,,,,,,,,
519,46,1,buffer,strlen,,,,,,,,,
522,46,1,buffer,strlen,,,,,,,,,
527,46,1,buffer,strlen,,,,,,,,,
532,46,1,buffer,strlen,,,,,,,,,
1127,42,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
145,26,1,buffer,strlen,,,,,,,,,
206,34,1,buffer,strlen,,,,,,,,,
211,26,1,buffer,strlen,,,,,,,,,
879,13,1,buffer,strlen,,,,,,,,,
1881,49,1,buffer,strlen,,,,,,,,,
151,40,1,buffer,strlen,,,,,,,,,
1309,17,1,buffer,strlen,,,,,,,,,
1310,17,1,buffer,strlen,,,,,,,,,
53,23,1,buffer,strlen,,,,,,,,,
1065,15,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
1139,43,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
1375,43,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
1387,53,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
152,53,1,buffer,strlen,,,,,,,,,
166,66,1,buffer,strlen,,,,,,,,,
486,78,1,buffer,strlen,,,,,,,,,
129,27,1,buffer,strlen,,,,,,,,,
222,33,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
532,36,1,buffer,strlen,,,,,,,,,
537,33,1,buffer,strlen,,,,,,,,,
164,36,1,buffer,strlen,,,,,,,,,
169,33,1,buffer,strlen,,,,,,,,,
420,9,1,buffer,strlen,,,,,,,,,
308,24,1,buffer,strlen,,,,,,,,,
543,15,1,buffer,strlen,,,,,,,,,
518,9,1,buffer,strlen,,,,,,,,,
570,25,1,buffer,strlen,,,,,,,,,
1052,33,1,buffer,strlen,,,,,,,,,
85,10,1,buffer,equal,CWE-126,3d02fe8698b90c514f90434bcf4a451ca62be1503ea03249e0e466a2daebd6b8,,,,,,,
152,94,1,buffer,strlen,,,,,,,,,
324,87,1,buffer,strlen,,,,,,,,,
197,49,1,buffer,strlen,,,,,,,,,
208,49,1,buffer,strlen,,,,,,,,,
217,45,1,buffer,strlen,,,,,,,,,
106,65,1,buffer,strlen,,,,,,,,,
135,82,1,buffer,strlen,,,,,,,,,
406,65,1,buffer,strlen,,,,,,,,,
567,40,1,buffer,strlen,,,,,,,,,
641,14,1,buffer,strlen,,,,,,,,,
720,10,1,buffer,strlen,,,,,,,,,
49,22,1,buffer,strlen,,,,,,,,,
338,22,1,buffer,strlen,,,,,,,,,
2125,21,1,buffer,strlen,,,,,,,,,
509,9,1,buffer,strlen,,,,,,,,,
735,33,1,buffer,strlen,,,,,,,,,
1061,49,1,buffer,strlen,,,,,,,,,
1066,49,1,buffer,strlen,,,,,,,,,
1102,49,1,buffer,strlen,,,,,,,,,
1105,49,1,buffer,strlen,,,,,,,,,
1113,49,1,buffer,strlen,,,,,,,,,
1131,49,1,buffer,strlen,,,,,,,,,
1195,49,1,buffer,strlen,,,,,,,,,
1200,49,1,buffer,strlen,,,,,,,,,
57,51,1,buffer,strlen,,,,,,,,,
78,38,1,buffer,strlen,,,,,,,,,
35,51,1,buffer,strlen,,,,,,,,,
56,38,1,buffer,strlen,,,,,,,,,
180,37,1,buffer,strlen,,,,,,,,,
187,50,1,buffer,strlen,,,,,,,,,
413,91,1,buffer,strlen,,,,,,,,,
648,31,1,buffer,strlen,,,,,,,,,
677,49,1,buffer,strlen,,,,,,,,,
1053,49,1,buffer,strlen,,,,,,,,,
1295,51,1,buffer,strlen,,,,,,,,,
1297,27,1,buffer,strlen,,,,,,,,,
1298,27,1,buffer,strlen,,,,,,,,,
1299,27,1,buffer,strlen,,,,,,,,,
1300,27,1,buffer,strlen,,,,,,,,,
1583,9,1,buffer,strlen,,,,,,,,,
1589,18,1,buffer,sscanf,CWE-120,,,,,,,,
231,12,1,buffer,strlen,,,7f686eefc37111678b69994ea1d84a975d5e25fd0d4b5092dd972466c748e1c6,,,,,,
232,20,1,buffer,strlen,,,,,,,,,
232,51,1,buffer,strlen,,,,,,,,,
338,23,1,buffer,sscanf,CWE-120,,,,,,,,
352,23,1,buffer,sscanf,CWE-120,,,,,,,,
142,18,1,buffer,strlen,,,,,,,,,
304,10,1,buffer,strlen,,,,,,,,,
341,8,1,buffer,strlen,,,,,,,,,
347,25,1,buffer,sscanf,CWE-120,,,,,,,,
368,9,1,buffer,strlen,,,,,,,,,
417,17,1,buffer,strlen,,,,,,,,,
200,44,1,buffer,strlen,,,,,,,,,
201,41,1,buffer,strlen,,,,,,,,,
236,41,1,buffer,strlen,,,,,,,,,
242,53,1,buffer,strlen,,,,,,,,,
271,55,1,buffer,strlen,,,,,,,,,
325,65,1,buffer,strlen,,,,,,,,,
1002,34,1,buffer,strlen,,,,,,,,,
1007,34,1,buffer,strlen,,,,,,,,,
1034,34,1,buffer,strlen,,,,,,,,,
1039,34,1,buffer,strlen,,,,,,,,,
1066,34,1,buffer,strlen,,,,,,,,,
1071,34,1,buffer,strlen,,,,,,,,,
1076,34,1,buffer,strlen,,,,,,,,,
1081,34,1,buffer,strlen,,,,,,,,,
1116,38,1,buffer,strlen,,,,,,,,,
1290,38,1,buffer,strlen,,,,,,,,,
1299,37,1,buffer,strlen,,,,,,,,,
2611,72,1,buffer,strlen,,,,,,,,,
2642,76,1,buffer,strlen,,,,,,,,,
2646,77,1,buffer,strlen,,,,,,,,,
359,27,1,buffer,sscanf,CWE-120,,,,,,,,
449,27,1,buffer,strlen,,,,,,,,,
459,9,1,buffer,sscanf,CWE-120,,,,,,,,
637,9,1,buffer,sscanf,CWE-120,,,,,,,,
704,15,1,buffer,strlen,,,,,,,,,
711,15,1,buffer,strlen,,,,,,,,,
718,15,1,buffer,strlen,,,,,,,,,
848,26,1,buffer,strlen,,,,,,,,,
941,11,1,buffer,sscanf,CWE-120,,,,,,,,
1214,37,1,buffer,strlen,,,,,,,,,
1215,38,1,buffer,strlen,,,,,,,,,
153,37,1,buffer,strlen,,,,,,,,,
161,41,1,buffer,strlen,,,,,,,,,
305,35,1,buffer,strlen,,,,,,,,,
306,35,1,buffer,strlen,,,,,,,,,
333,35,1,buffer,strlen,,,,,,,,,
334,35,1,buffer,strlen,,,,,,,,,
424,32,1,buffer,strlen,,,,,,,,,
425,32,1,buffer,strlen,,,,,,,,,
751,26,1,buffer,strlen,,,,,,,,,
755,26,1,buffer,strlen,,,,,,,,,
763,26,1,buffer,strlen,,,,,,,,,
824,9,1,buffer,strlen,,,,,,,,,
183,33,1,buffer,strlen,,,,,,,,,
185,28,1,buffer,strlen,,,,,,,,,
200,36,1,buffer,strlen,,,,,,,,,
206,32,1,buffer,strlen,,,,,,,,,
217,53,1,buffer,strlen,,,,,,,,,
273,22,1,buffer,strlen,,,,,,,,,
503,39,1,buffer,strlen,,,,,,,,,
510,39,1,buffer,strlen,,,,,,,,,
548,32,1,buffer,strlen,,,,,,,,,
414,9,1,buffer,strlen,,,,,,,,,
452,88,1,buffer,strlen,,,,,,,,,
133,20,1,buffer,strlen,,,3cf261a71ced9499ee8c059d0e6790f246cb99bc4d3871e2dd76dee447ea475c,,,,,,
134,20,1,buffer,strlen,,,,,,,,,
134,54,1,buffer,strlen,,,,,,,,,
269,6,1,buffer,sscanf,CWE-120,,,,,,,,
431,32,1,buffer,strlen,,,8c294f40e828720fca9bd0ce7502c9aa151d235bac2cd3cf12e1d5566ed0299a,,,,,,
511,27,1,buffer,strlen,,,c54b5b0e47452cf59ae3f76c3288f453d54ed2fd34591a9953a58916e677c83f,,,,,,
513,24,1,buffer,strlen,,,,,,,,,
792,15,1,buffer,sscanf,CWE-120,,,,,,,,
860,16,1,buffer,strlen,,,,,,,,,
893,66,1,buffer,strlen,,,,,,,,,
701,26,1,buffer,strlen,,,,,,,,,
2500,24,1,buffer,strlen,,,,,,,,,
3242,21,1,buffer,strlen,,,,,,,,,
3295,29,1,buffer,strlen,,,,,,,,,
3477,32,1,buffer,strlen,,,,,,,,,
3781,32,1,buffer,strlen,,,,,,,,,
4017,25,1,buffer,strlen,,,,,,,,,
4161,27,1,buffer,strlen,,,,,,,,,
4241,27,1,buffer,strlen,,,,,,,,,
4545,34,1,buffer,strlen,,,,,,,,,
4635,34,1,buffer,strlen,,,,,,,,,
36,9,1,buffer,strlen,,,,,,,,,
82,53,1,buffer,strlen,,,,,,,,,
84,65,1,buffer,strlen,,,,,,,,,
86,66,1,buffer,strlen,,,,,,,,,
163,24,1,buffer,strlen,,,,,,,,,
173,20,1,buffer,strlen,,,,,,,,,
177,53,1,buffer,strlen,,,,,,,,,
188,66,1,buffer,strlen,,,,,,,,,
154,20,1,buffer,strlen,,,3cf261a71ced9499ee8c059d0e6790f246cb99bc4d3871e2dd76dee447ea475c,,,,,,
258,22,1,buffer,sscanf,CWE-120,,,,,,,,
201,26,1,buffer,strlen,,,,,,,,,
202,22,1,buffer,strlen,,,,,,,,,
203,22,1,buffer,strlen,,,,,,,,,
204,22,1,buffer,strlen,,,,,,,,,
356,33,1,buffer,sscanf,CWE-120,,,,,,,,
363,35,1,buffer,sscanf,CWE-120,,,,,,,,
141,132,1,buffer,strlen,,,,,,,,,
298,100,1,buffer,strlen,,,,,,,,,
239,40,1,buffer,strlen,,,,,,,,,
239,70,1,buffer,strlen,,,,,,,,,
242,55,1,buffer,strlen,,,,,,,,,
258,31,1,buffer,strlen,,,,,,,,,
417,34,1,buffer,strlen,,,,,,,,,
417,58,1,buffer,strlen,,,,,,,,,
420,67,1,buffer,strlen,,,,,,,,,
490,34,1,buffer,strlen,,,,,,,,,
490,58,1,buffer,strlen,,,,,,,,,
492,49,1,buffer,strlen,,,,,,,,,
499,72,1,buffer,strlen,,,,,,,,,
501,22,1,buffer,strlen,,,,,,,,,
502,81,1,buffer,strlen,,,,,,,,,
44,48,1,buffer,strlen,,,,,,,,,
244,11,1,buffer,wcslen,,,,,,,,,
185,20,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
213,20,1,access,umask,CWE-732,,,,,,,,
531,18,1,buffer,strlen,,,,,,,,,
628,45,1,buffer,strlen,,,,,,,,,
631,23,1,buffer,strlen,,,,,,,,,
1158,24,1,buffer,strlen,,,,,,,,,
1416,24,1,buffer,strlen,,,,,,,,,
1435,28,1,buffer,strlen,,,,,,,,,
1632,34,1,buffer,strlen,,,,,,,,,
323,56,1,buffer,strlen,,,,,,,,,
558,43,1,buffer,strlen,,,,,,,,,
643,28,1,buffer,strlen,,,,,,,,,
716,36,1,buffer,strlen,,,,,,,,,
756,36,1,buffer,strlen,,,,,,,,,
761,28,1,buffer,strlen,,,,,,,,,
954,63,1,buffer,strlen,,,,,,,,,
1002,30,1,buffer,strlen,,,,,,,,,
1046,38,1,buffer,strlen,,,,,,,,,
1084,38,1,buffer,strlen,,,,,,,,,
1090,30,1,buffer,strlen,,,,,,,,,
59,19,1,buffer,strlen,,,,,,,,,
66,38,1,buffer,strlen,,,,,,,,,
66,67,1,buffer,strlen,,,,,,,,,
101,28,1,buffer,strlen,,,,,,,,,
56,21,1,buffer,strlen,,,,,,,,,
911,22,1,buffer,read,"CWE-120, CWE-20",,,,,,,,
86,32,1,buffer,strlen,,,,,,,,,
109,16,1,buffer,strlen,,,,,,,,,
126,16,1,buffer,strlen,,,,,,,,,
146,16,1,buffer,strlen,,,,,,,,,
